datadate,itime_m,index_level_iday,date_alt,hour,min
07feb2020,01jan1960 15:50:00,.8757321,"20200208",15,50
07feb2020,01jan1960 16:00:00,.8754144,"20200208",16,0
10feb2020,01jan1960 09:30:00,.878651,"20200210",9,30
10feb2020,01jan1960 09:40:00,.8780208,"20200210",9,40
10feb2020,01jan1960 09:50:00,.8740375,"20200210",9,50
10feb2020,01jan1960 10:00:00,.8766568,"20200210",10,0
10feb2020,01jan1960 10:10:00,.8781816,"20200210",10,10
10feb2020,01jan1960 10:20:00,.8737079,"20200210",10,20
10feb2020,01jan1960 10:30:00,.8725383,"20200210",10,30
10feb2020,01jan1960 10:40:00,.8709552,"20200210",10,40
10feb2020,01jan1960 10:50:00,.8719162,"20200210",10,50
10feb2020,01jan1960 11:00:00,.8718377,"20200210",11,0
10feb2020,01jan1960 11:10:00,.8709124,"20200210",11,10
10feb2020,01jan1960 11:20:00,.8710621,"20200210",11,20
10feb2020,01jan1960 11:30:00,.8708214,"20200210",11,30
10feb2020,01jan1960 11:40:00,.8697511,"20200210",11,40
10feb2020,01jan1960 11:50:00,.8700969,"20200210",11,50
10feb2020,01jan1960 12:00:00,.8693119,"20200210",12,0
10feb2020,01jan1960 12:10:00,.8694271,"20200210",12,10
10feb2020,01jan1960 12:20:00,.8696127,"20200210",12,20
10feb2020,01jan1960 12:30:00,.870392,"20200210",12,30
10feb2020,01jan1960 12:40:00,.8697782,"20200210",12,40
10feb2020,01jan1960 12:50:00,.8707792,"20200210",12,50
10feb2020,01jan1960 13:00:00,.8705671,"20200210",13,0
10feb2020,01jan1960 13:10:00,.8700073,"20200210",13,10
10feb2020,01jan1960 13:20:00,.8697644,"20200210",13,20
10feb2020,01jan1960 13:30:00,.8709258,"20200210",13,30
10feb2020,01jan1960 13:40:00,.8704889,"20200210",13,40
10feb2020,01jan1960 13:50:00,.8704413,"20200210",13,50
10feb2020,01jan1960 14:00:00,.8714939,"20200210",14,0
10feb2020,01jan1960 14:10:00,.8719689,"20200210",14,10
10feb2020,01jan1960 14:20:00,.8710585,"20200210",14,20
10feb2020,01jan1960 14:30:00,.8719229,"20200210",14,30
10feb2020,01jan1960 14:40:00,.8713281,"20200210",14,40
10feb2020,01jan1960 14:50:00,.8716091,"20200210",14,50
10feb2020,01jan1960 15:00:00,.8713956,"20200210",15,0
10feb2020,01jan1960 15:10:00,.8708428,"20200210",15,10
10feb2020,01jan1960 15:20:00,.8701035,"20200210",15,20
10feb2020,01jan1960 15:30:00,.8716592,"20200210",15,30
10feb2020,01jan1960 15:40:00,.871523,"20200210",15,40
10feb2020,01jan1960 15:50:00,.8711382,"20200210",15,50
10feb2020,01jan1960 16:00:00,.8706373,"20200210",16,0
11feb2020,01jan1960 09:30:00,.8705549,"20200212",9,30
11feb2020,01jan1960 09:40:00,.8766465,"20200212",9,40
11feb2020,01jan1960 09:50:00,.8793552,"20200212",9,50
11feb2020,01jan1960 10:00:00,.8826878,"20200212",10,0
11feb2020,01jan1960 10:10:00,.8827577,"20200212",10,10
11feb2020,01jan1960 10:20:00,.8816751,"20200212",10,20
11feb2020,01jan1960 10:30:00,.8813394,"20200212",10,30
11feb2020,01jan1960 10:40:00,.8805827,"20200212",10,40
11feb2020,01jan1960 10:50:00,.8824923,"20200212",10,50
11feb2020,01jan1960 11:00:00,.8828256,"20200212",11,0
11feb2020,01jan1960 11:10:00,.8812004,"20200212",11,10
11feb2020,01jan1960 11:20:00,.8806382,"20200212",11,20
11feb2020,01jan1960 11:30:00,.8818063,"20200212",11,30
11feb2020,01jan1960 11:40:00,.8852056,"20200212",11,40
11feb2020,01jan1960 11:50:00,.8852223,"20200212",11,50
11feb2020,01jan1960 12:00:00,.8862933,"20200212",12,0
11feb2020,01jan1960 12:10:00,.8870462,"20200212",12,10
11feb2020,01jan1960 12:20:00,.8863229,"20200212",12,20
11feb2020,01jan1960 12:30:00,.8870213,"20200212",12,30
11feb2020,01jan1960 12:40:00,.8875917,"20200212",12,40
11feb2020,01jan1960 12:50:00,.8868093,"20200212",12,50
11feb2020,01jan1960 13:00:00,.8867649,"20200212",13,0
11feb2020,01jan1960 13:10:00,.8856293,"20200212",13,10
11feb2020,01jan1960 13:20:00,.8867635,"20200212",13,20
11feb2020,01jan1960 13:30:00,.8887127,"20200212",13,30
11feb2020,01jan1960 13:40:00,.8879343,"20200212",13,40
11feb2020,01jan1960 13:50:00,.8889418,"20200212",13,50
11feb2020,01jan1960 14:00:00,.8893829,"20200212",14,0
11feb2020,01jan1960 14:10:00,.8889725,"20200212",14,10
11feb2020,01jan1960 14:20:00,.8894184,"20200212",14,20
11feb2020,01jan1960 14:30:00,.8912315,"20200212",14,30
11feb2020,01jan1960 14:40:00,.8918853,"20200212",14,40
11feb2020,01jan1960 14:50:00,.8913543,"20200212",14,50
11feb2020,01jan1960 15:00:00,.8909811,"20200212",15,0
11feb2020,01jan1960 15:10:00,.892038,"20200212",15,10
11feb2020,01jan1960 15:20:00,.8921974,"20200212",15,20
11feb2020,01jan1960 15:30:00,.8921175,"20200212",15,30
11feb2020,01jan1960 15:40:00,.8923803,"20200212",15,40
11feb2020,01jan1960 15:50:00,.8923178,"20200212",15,50
11feb2020,01jan1960 16:00:00,.8918127,"20200212",16,0
12feb2020,01jan1960 09:30:00,.8901832,"20200212",9,30
12feb2020,01jan1960 09:40:00,.8936686,"20200212",9,40
12feb2020,01jan1960 09:50:00,.8989698,"20200212",9,50
12feb2020,01jan1960 10:00:00,.9002427,"20200212",10,0
12feb2020,01jan1960 10:10:00,.8993913,"20200212",10,10
12feb2020,01jan1960 10:20:00,.8979231,"20200212",10,20
12feb2020,01jan1960 10:30:00,.8990311,"20200212",10,30
12feb2020,01jan1960 10:40:00,.8988158,"20200212",10,40
12feb2020,01jan1960 10:50:00,.896719,"20200212",10,50
12feb2020,01jan1960 11:00:00,.8972381,"20200212",11,0
12feb2020,01jan1960 11:10:00,.894865,"20200212",11,10
12feb2020,01jan1960 11:20:00,.8969798,"20200212",11,20
12feb2020,01jan1960 11:30:00,.8972803,"20200212",11,30
12feb2020,01jan1960 11:40:00,.8941543,"20200212",11,40
12feb2020,01jan1960 11:50:00,.8942122,"20200212",11,50
12feb2020,01jan1960 12:00:00,.8945747,"20200212",12,0
12feb2020,01jan1960 12:10:00,.8946288,"20200212",12,10
12feb2020,01jan1960 12:20:00,.8940783,"20200212",12,20
12feb2020,01jan1960 12:30:00,.8943676,"20200212",12,30
12feb2020,01jan1960 12:40:00,.8945166,"20200212",12,40
12feb2020,01jan1960 12:50:00,.8945962,"20200212",12,50
12feb2020,01jan1960 13:00:00,.8948082,"20200212",13,0
12feb2020,01jan1960 13:10:00,.8960693,"20200212",13,10
12feb2020,01jan1960 13:20:00,.8960734,"20200212",13,20
12feb2020,01jan1960 13:30:00,.8963966,"20200212",13,30
12feb2020,01jan1960 13:40:00,.896564,"20200212",13,40
12feb2020,01jan1960 13:50:00,.8966073,"20200212",13,50
12feb2020,01jan1960 14:00:00,.8974495,"20200212",14,0
12feb2020,01jan1960 14:10:00,.8977453,"20200212",14,10
12feb2020,01jan1960 14:20:00,.8974249,"20200212",14,20
12feb2020,01jan1960 14:30:00,.8962333,"20200212",14,30
12feb2020,01jan1960 14:40:00,.8965805,"20200212",14,40
12feb2020,01jan1960 14:50:00,.8960972,"20200212",14,50
12feb2020,01jan1960 15:00:00,.8953335,"20200212",15,0
12feb2020,01jan1960 15:10:00,.8961373,"20200212",15,10
12feb2020,01jan1960 15:20:00,.8973897,"20200212",15,20
12feb2020,01jan1960 15:30:00,.8981954,"20200212",15,30
12feb2020,01jan1960 15:40:00,.8969245,"20200212",15,40
12feb2020,01jan1960 15:50:00,.8963796,"20200212",15,50
12feb2020,01jan1960 16:00:00,.8947436,"20200212",16,0
13feb2020,01jan1960 09:30:00,.8942559,"20200212",9,30
13feb2020,01jan1960 09:40:00,.8914672,"20200212",9,40
13feb2020,01jan1960 09:50:00,.8885182,"20200212",9,50
13feb2020,01jan1960 10:00:00,.885494,"20200212",10,0
13feb2020,01jan1960 10:10:00,.8863868,"20200212",10,10
13feb2020,01jan1960 10:20:00,.8872674,"20200212",10,20
13feb2020,01jan1960 10:30:00,.8876565,"20200212",10,30
13feb2020,01jan1960 10:40:00,.8871957,"20200212",10,40
13feb2020,01jan1960 10:50:00,.8875287,"20200212",10,50
13feb2020,01jan1960 11:00:00,.8862963,"20200212",11,0
13feb2020,01jan1960 11:10:00,.8856422,"20200212",11,10
13feb2020,01jan1960 11:20:00,.8853188,"20200212",11,20
13feb2020,01jan1960 11:30:00,.8851967,"20200212",11,30
13feb2020,01jan1960 11:40:00,.8853471,"20200212",11,40
13feb2020,01jan1960 11:50:00,.8856518,"20200212",11,50
13feb2020,01jan1960 12:00:00,.8866472,"20200212",12,0
13feb2020,01jan1960 12:10:00,.8870044,"20200212",12,10
13feb2020,01jan1960 12:20:00,.8870931,"20200212",12,20
13feb2020,01jan1960 12:30:00,.8870492,"20200212",12,30
13feb2020,01jan1960 12:40:00,.8871798,"20200212",12,40
13feb2020,01jan1960 12:50:00,.887193,"20200212",12,50
13feb2020,01jan1960 13:00:00,.8873026,"20200212",13,0
13feb2020,01jan1960 13:10:00,.8855753,"20200212",13,10
13feb2020,01jan1960 13:20:00,.8862577,"20200212",13,20
13feb2020,01jan1960 13:30:00,.8863407,"20200212",13,30
13feb2020,01jan1960 13:40:00,.8868393,"20200212",13,40
13feb2020,01jan1960 13:50:00,.8859065,"20200212",13,50
13feb2020,01jan1960 14:00:00,.8850682,"20200212",14,0
13feb2020,01jan1960 14:10:00,.8855681,"20200212",14,10
13feb2020,01jan1960 14:20:00,.887359,"20200212",14,20
13feb2020,01jan1960 14:30:00,.8883259,"20200212",14,30
13feb2020,01jan1960 14:40:00,.8869721,"20200212",14,40
13feb2020,01jan1960 14:50:00,.886471,"20200212",14,50
13feb2020,01jan1960 15:00:00,.886872,"20200212",15,0
13feb2020,01jan1960 15:10:00,.8871192,"20200212",15,10
13feb2020,01jan1960 15:20:00,.8877891,"20200212",15,20
13feb2020,01jan1960 15:30:00,.888342,"20200212",15,30
13feb2020,01jan1960 15:40:00,.8889472,"20200212",15,40
13feb2020,01jan1960 15:50:00,.8896986,"20200212",15,50
13feb2020,01jan1960 16:00:00,.8897632,"20200212",16,0
14feb2020,01jan1960 09:30:00,.8889951,"20200214",9,30
14feb2020,01jan1960 09:40:00,.8858809,"20200214",9,40
14feb2020,01jan1960 09:50:00,.886197,"20200214",9,50
14feb2020,01jan1960 10:00:00,.8887637,"20200214",10,0
14feb2020,01jan1960 10:10:00,.8875524,"20200214",10,10
14feb2020,01jan1960 10:20:00,.8871698,"20200214",10,20
14feb2020,01jan1960 10:30:00,.8848745,"20200214",10,30
14feb2020,01jan1960 10:40:00,.8841797,"20200214",10,40
14feb2020,01jan1960 10:50:00,.8818147,"20200214",10,50
14feb2020,01jan1960 11:00:00,.880848,"20200214",11,0
14feb2020,01jan1960 11:10:00,.8804184,"20200214",11,10
14feb2020,01jan1960 11:20:00,.8818265,"20200214",11,20
14feb2020,01jan1960 11:30:00,.8827545,"20200214",11,30
14feb2020,01jan1960 11:40:00,.8826149,"20200214",11,40
14feb2020,01jan1960 11:50:00,.8829113,"20200214",11,50
14feb2020,01jan1960 12:00:00,.8833812,"20200214",12,0
14feb2020,01jan1960 12:10:00,.8831252,"20200214",12,10
14feb2020,01jan1960 12:20:00,.8820848,"20200214",12,20
14feb2020,01jan1960 12:30:00,.88436,"20200214",12,30
14feb2020,01jan1960 12:40:00,.8835558,"20200214",12,40
14feb2020,01jan1960 12:50:00,.883415,"20200214",12,50
14feb2020,01jan1960 13:00:00,.8845849,"20200214",13,0
14feb2020,01jan1960 13:10:00,.8828018,"20200214",13,10
14feb2020,01jan1960 13:20:00,.8821312,"20200214",13,20
14feb2020,01jan1960 13:30:00,.8828882,"20200214",13,30
14feb2020,01jan1960 13:40:00,.8819313,"20200214",13,40
14feb2020,01jan1960 13:50:00,.8821966,"20200214",13,50
14feb2020,01jan1960 14:00:00,.8826193,"20200214",14,0
14feb2020,01jan1960 14:10:00,.8817461,"20200214",14,10
14feb2020,01jan1960 14:20:00,.8825413,"20200214",14,20
14feb2020,01jan1960 14:30:00,.8825399,"20200214",14,30
14feb2020,01jan1960 14:40:00,.8823248,"20200214",14,40
14feb2020,01jan1960 14:50:00,.8816326,"20200214",14,50
14feb2020,01jan1960 15:00:00,.8817007,"20200214",15,0
14feb2020,01jan1960 15:10:00,.881267,"20200214",15,10
14feb2020,01jan1960 15:20:00,.8813307,"20200214",15,20
14feb2020,01jan1960 15:30:00,.881981,"20200214",15,30
14feb2020,01jan1960 15:40:00,.8813399,"20200214",15,40
14feb2020,01jan1960 15:50:00,.8808354,"20200214",15,50
14feb2020,01jan1960 16:00:00,.8802426,"20200214",16,0
18feb2020,01jan1960 09:30:00,.8818814,"20200218",9,30
18feb2020,01jan1960 09:40:00,.8813245,"20200218",9,40
18feb2020,01jan1960 09:50:00,.8818756,"20200218",9,50
18feb2020,01jan1960 10:00:00,.8780997,"20200218",10,0
18feb2020,01jan1960 10:10:00,.8772296,"20200218",10,10
18feb2020,01jan1960 10:20:00,.8756679,"20200218",10,20
18feb2020,01jan1960 10:30:00,.8752998,"20200218",10,30
18feb2020,01jan1960 10:40:00,.8751675,"20200218",10,40
18feb2020,01jan1960 10:50:00,.8734319,"20200218",10,50
18feb2020,01jan1960 11:00:00,.8738438,"20200218",11,0
18feb2020,01jan1960 11:10:00,.8715382,"20200218",11,10
18feb2020,01jan1960 11:20:00,.8713579,"20200218",11,20
18feb2020,01jan1960 11:30:00,.8710737,"20200218",11,30
18feb2020,01jan1960 11:40:00,.8707497,"20200218",11,40
18feb2020,01jan1960 11:50:00,.8701017,"20200218",11,50
18feb2020,01jan1960 12:00:00,.869968,"20200218",12,0
18feb2020,01jan1960 12:10:00,.8709438,"20200218",12,10
18feb2020,01jan1960 12:20:00,.871067,"20200218",12,20
18feb2020,01jan1960 12:30:00,.8699216,"20200218",12,30
18feb2020,01jan1960 12:40:00,.8692078,"20200218",12,40
18feb2020,01jan1960 12:50:00,.8697473,"20200218",12,50
18feb2020,01jan1960 13:00:00,.8708721,"20200218",13,0
18feb2020,01jan1960 13:10:00,.8704851,"20200218",13,10
18feb2020,01jan1960 13:20:00,.8714111,"20200218",13,20
18feb2020,01jan1960 13:30:00,.8709464,"20200218",13,30
18feb2020,01jan1960 13:40:00,.8713944,"20200218",13,40
18feb2020,01jan1960 13:50:00,.8707972,"20200218",13,50
18feb2020,01jan1960 14:00:00,.8706854,"20200218",14,0
18feb2020,01jan1960 14:10:00,.8711808,"20200218",14,10
18feb2020,01jan1960 14:20:00,.8711163,"20200218",14,20
18feb2020,01jan1960 14:30:00,.8709624,"20200218",14,30
18feb2020,01jan1960 14:40:00,.8718846,"20200218",14,40
18feb2020,01jan1960 14:50:00,.8717945,"20200218",14,50
18feb2020,01jan1960 15:00:00,.8718097,"20200218",15,0
18feb2020,01jan1960 15:10:00,.8716767,"20200218",15,10
18feb2020,01jan1960 15:20:00,.87099,"20200218",15,20
18feb2020,01jan1960 15:30:00,.8718174,"20200218",15,30
18feb2020,01jan1960 15:40:00,.8718177,"20200218",15,40
18feb2020,01jan1960 15:50:00,.8714716,"20200218",15,50
18feb2020,01jan1960 16:00:00,.8717008,"20200218",16,0
19feb2020,01jan1960 09:30:00,.8733962,"20200220",9,30
19feb2020,01jan1960 09:40:00,.8743923,"20200220",9,40
19feb2020,01jan1960 09:50:00,.8754956,"20200220",9,50
19feb2020,01jan1960 10:00:00,.8746544,"20200220",10,0
19feb2020,01jan1960 10:10:00,.8744074,"20200220",10,10
19feb2020,01jan1960 10:20:00,.8741996,"20200220",10,20
19feb2020,01jan1960 10:30:00,.8735746,"20200220",10,30
19feb2020,01jan1960 10:40:00,.8732066,"20200220",10,40
19feb2020,01jan1960 10:50:00,.8737323,"20200220",10,50
19feb2020,01jan1960 11:00:00,.8740352,"20200220",11,0
19feb2020,01jan1960 11:10:00,.8730624,"20200220",11,10
19feb2020,01jan1960 11:20:00,.8745295,"20200220",11,20
19feb2020,01jan1960 11:30:00,.8745758,"20200220",11,30
19feb2020,01jan1960 11:40:00,.8737949,"20200220",11,40
19feb2020,01jan1960 11:50:00,.8730462,"20200220",11,50
19feb2020,01jan1960 12:00:00,.8738192,"20200220",12,0
19feb2020,01jan1960 12:10:00,.8744557,"20200220",12,10
19feb2020,01jan1960 12:20:00,.8742146,"20200220",12,20
19feb2020,01jan1960 12:30:00,.874572,"20200220",12,30
19feb2020,01jan1960 12:40:00,.8752692,"20200220",12,40
19feb2020,01jan1960 12:50:00,.8746849,"20200220",12,50
19feb2020,01jan1960 13:00:00,.8752072,"20200220",13,0
19feb2020,01jan1960 13:10:00,.8742959,"20200220",13,10
19feb2020,01jan1960 13:20:00,.8748266,"20200220",13,20
19feb2020,01jan1960 13:30:00,.875576,"20200220",13,30
19feb2020,01jan1960 13:40:00,.8748955,"20200220",13,40
19feb2020,01jan1960 13:50:00,.8738292,"20200220",13,50
19feb2020,01jan1960 14:00:00,.874401,"20200220",14,0
19feb2020,01jan1960 14:10:00,.8734728,"20200220",14,10
19feb2020,01jan1960 14:20:00,.8741099,"20200220",14,20
19feb2020,01jan1960 14:30:00,.8733854,"20200220",14,30
19feb2020,01jan1960 14:40:00,.8735473,"20200220",14,40
19feb2020,01jan1960 14:50:00,.874463,"20200220",14,50
19feb2020,01jan1960 15:00:00,.8734692,"20200220",15,0
19feb2020,01jan1960 15:10:00,.8739144,"20200220",15,10
19feb2020,01jan1960 15:20:00,.8741996,"20200220",15,20
19feb2020,01jan1960 15:30:00,.8754478,"20200220",15,30
19feb2020,01jan1960 15:40:00,.8766647,"20200220",15,40
19feb2020,01jan1960 15:50:00,.8765602,"20200220",15,50
19feb2020,01jan1960 16:00:00,.8754974,"20200220",16,0
20feb2020,01jan1960 09:30:00,.8760222,"20200220",9,30
20feb2020,01jan1960 09:40:00,.8799109,"20200220",9,40
20feb2020,01jan1960 09:50:00,.8817823,"20200220",9,50
20feb2020,01jan1960 10:00:00,.8836285,"20200220",10,0
20feb2020,01jan1960 10:10:00,.8824041,"20200220",10,10
20feb2020,01jan1960 10:20:00,.8851085,"20200220",10,20
20feb2020,01jan1960 10:30:00,.8854526,"20200220",10,30
20feb2020,01jan1960 10:40:00,.8841892,"20200220",10,40
20feb2020,01jan1960 10:50:00,.8832009,"20200220",10,50
20feb2020,01jan1960 11:00:00,.8867596,"20200220",11,0
20feb2020,01jan1960 11:10:00,.8887758,"20200220",11,10
20feb2020,01jan1960 11:20:00,.8904532,"20200220",11,20
20feb2020,01jan1960 11:30:00,.8932534,"20200220",11,30
20feb2020,01jan1960 11:40:00,.8944632,"20200220",11,40
20feb2020,01jan1960 11:50:00,.8969386,"20200220",11,50
20feb2020,01jan1960 12:00:00,.8956165,"20200220",12,0
20feb2020,01jan1960 12:10:00,.8962432,"20200220",12,10
20feb2020,01jan1960 12:20:00,.8959287,"20200220",12,20
20feb2020,01jan1960 12:30:00,.89788,"20200220",12,30
20feb2020,01jan1960 12:40:00,.9004478,"20200220",12,40
20feb2020,01jan1960 12:50:00,.9000666,"20200220",12,50
20feb2020,01jan1960 13:00:00,.8987803,"20200220",13,0
20feb2020,01jan1960 13:10:00,.8975524,"20200220",13,10
20feb2020,01jan1960 13:20:00,.8979906,"20200220",13,20
20feb2020,01jan1960 13:30:00,.8974169,"20200220",13,30
20feb2020,01jan1960 13:40:00,.8974099,"20200220",13,40
20feb2020,01jan1960 13:50:00,.896454,"20200220",13,50
20feb2020,01jan1960 14:00:00,.8967891,"20200220",14,0
20feb2020,01jan1960 14:10:00,.8958297,"20200220",14,10
20feb2020,01jan1960 14:20:00,.8953071,"20200220",14,20
20feb2020,01jan1960 14:30:00,.8953094,"20200220",14,30
20feb2020,01jan1960 14:40:00,.8945969,"20200220",14,40
20feb2020,01jan1960 14:50:00,.8938774,"20200220",14,50
20feb2020,01jan1960 15:00:00,.8932893,"20200220",15,0
20feb2020,01jan1960 15:10:00,.8939108,"20200220",15,10
20feb2020,01jan1960 15:20:00,.8937482,"20200220",15,20
20feb2020,01jan1960 15:30:00,.8932822,"20200220",15,30
20feb2020,01jan1960 15:40:00,.8934135,"20200220",15,40
20feb2020,01jan1960 15:50:00,.8934484,"20200220",15,50
20feb2020,01jan1960 16:00:00,.8944531,"20200220",16,0
21feb2020,01jan1960 09:30:00,.8964383,"20200220",9,30
21feb2020,01jan1960 09:40:00,.9021387,"20200220",9,40
21feb2020,01jan1960 09:50:00,.9065671,"20200220",9,50
21feb2020,01jan1960 10:00:00,.9034842,"20200220",10,0
21feb2020,01jan1960 10:10:00,.9023881,"20200220",10,10
21feb2020,01jan1960 10:20:00,.9041138,"20200220",10,20
21feb2020,01jan1960 10:30:00,.9011356,"20200220",10,30
21feb2020,01jan1960 10:40:00,.9010419,"20200220",10,40
21feb2020,01jan1960 10:50:00,.9031368,"20200220",10,50
21feb2020,01jan1960 11:00:00,.9036647,"20200220",11,0
21feb2020,01jan1960 11:10:00,.9027323,"20200220",11,10
21feb2020,01jan1960 11:20:00,.9029601,"20200220",11,20
21feb2020,01jan1960 11:30:00,.9010948,"20200220",11,30
21feb2020,01jan1960 11:40:00,.9011992,"20200220",11,40
21feb2020,01jan1960 11:50:00,.9024071,"20200220",11,50
21feb2020,01jan1960 12:00:00,.9023793,"20200220",12,0
21feb2020,01jan1960 12:10:00,.9022958,"20200220",12,10
21feb2020,01jan1960 12:20:00,.9034175,"20200220",12,20
21feb2020,01jan1960 12:30:00,.9043117,"20200220",12,30
21feb2020,01jan1960 12:40:00,.9045339,"20200220",12,40
21feb2020,01jan1960 12:50:00,.9051382,"20200220",12,50
21feb2020,01jan1960 13:00:00,.9044955,"20200220",13,0
21feb2020,01jan1960 13:10:00,.9035892,"20200220",13,10
21feb2020,01jan1960 13:20:00,.9055608,"20200220",13,20
21feb2020,01jan1960 13:30:00,.9043965,"20200220",13,30
21feb2020,01jan1960 13:40:00,.905085,"20200220",13,40
21feb2020,01jan1960 13:50:00,.906235,"20200220",13,50
21feb2020,01jan1960 14:00:00,.9052543,"20200220",14,0
21feb2020,01jan1960 14:10:00,.9059071,"20200220",14,10
21feb2020,01jan1960 14:20:00,.9086174,"20200220",14,20
21feb2020,01jan1960 14:30:00,.9074694,"20200220",14,30
21feb2020,01jan1960 14:40:00,.9069874,"20200220",14,40
21feb2020,01jan1960 14:50:00,.9066949,"20200220",14,50
21feb2020,01jan1960 15:00:00,.9056675,"20200220",15,0
21feb2020,01jan1960 15:10:00,.9068748,"20200220",15,10
21feb2020,01jan1960 15:20:00,.9064313,"20200220",15,20
21feb2020,01jan1960 15:30:00,.9053919,"20200220",15,30
21feb2020,01jan1960 15:40:00,.9056618,"20200220",15,40
21feb2020,01jan1960 15:50:00,.9044637,"20200220",15,50
21feb2020,01jan1960 16:00:00,.9039858,"20200220",16,0
24feb2020,01jan1960 09:30:00,.9115215,"20200224",9,30
24feb2020,01jan1960 09:40:00,.8958356,"20200224",9,40
24feb2020,01jan1960 09:50:00,.8968925,"20200224",9,50
24feb2020,01jan1960 10:00:00,.8985785,"20200224",10,0
24feb2020,01jan1960 10:10:00,.9004514,"20200224",10,10
24feb2020,01jan1960 10:20:00,.9022499,"20200224",10,20
24feb2020,01jan1960 10:30:00,.9026509,"20200224",10,30
24feb2020,01jan1960 10:40:00,.9027597,"20200224",10,40
24feb2020,01jan1960 10:50:00,.9042371,"20200224",10,50
24feb2020,01jan1960 11:00:00,.9028702,"20200224",11,0
24feb2020,01jan1960 11:10:00,.9024434,"20200224",11,10
24feb2020,01jan1960 11:20:00,.9017229,"20200224",11,20
24feb2020,01jan1960 11:30:00,.9041675,"20200224",11,30
24feb2020,01jan1960 11:40:00,.9045093,"20200224",11,40
24feb2020,01jan1960 11:50:00,.9053643,"20200224",11,50
24feb2020,01jan1960 12:00:00,.9037641,"20200224",12,0
24feb2020,01jan1960 12:10:00,.9069957,"20200224",12,10
24feb2020,01jan1960 12:20:00,.9046757,"20200224",12,20
24feb2020,01jan1960 12:30:00,.9050348,"20200224",12,30
24feb2020,01jan1960 12:40:00,.9025825,"20200224",12,40
24feb2020,01jan1960 12:50:00,.9026976,"20200224",12,50
24feb2020,01jan1960 13:00:00,.9025694,"20200224",13,0
24feb2020,01jan1960 13:10:00,.9037349,"20200224",13,10
24feb2020,01jan1960 13:20:00,.9033527,"20200224",13,20
24feb2020,01jan1960 13:30:00,.9023126,"20200224",13,30
24feb2020,01jan1960 13:40:00,.9019656,"20200224",13,40
24feb2020,01jan1960 13:50:00,.9018027,"20200224",13,50
24feb2020,01jan1960 14:00:00,.9031274,"20200224",14,0
24feb2020,01jan1960 14:10:00,.9034781,"20200224",14,10
24feb2020,01jan1960 14:20:00,.903991,"20200224",14,20
24feb2020,01jan1960 14:30:00,.9021865,"20200224",14,30
24feb2020,01jan1960 14:40:00,.9015685,"20200224",14,40
24feb2020,01jan1960 14:50:00,.9012837,"20200224",14,50
24feb2020,01jan1960 15:00:00,.9001324,"20200224",15,0
24feb2020,01jan1960 15:10:00,.8997474,"20200224",15,10
24feb2020,01jan1960 15:20:00,.9007429,"20200224",15,20
24feb2020,01jan1960 15:30:00,.9013076,"20200224",15,30
24feb2020,01jan1960 15:40:00,.9017166,"20200224",15,40
24feb2020,01jan1960 15:50:00,.9006336,"20200224",15,50
24feb2020,01jan1960 16:00:00,.9019452,"20200224",16,0
25feb2020,01jan1960 09:30:00,.9006306,"20200224",9,30
25feb2020,01jan1960 09:40:00,.8949805,"20200224",9,40
25feb2020,01jan1960 09:50:00,.8941385,"20200224",9,50
25feb2020,01jan1960 10:00:00,.8904867,"20200224",10,0
25feb2020,01jan1960 10:10:00,.8920837,"20200224",10,10
25feb2020,01jan1960 10:20:00,.891873,"20200224",10,20
25feb2020,01jan1960 10:30:00,.8910318,"20200224",10,30
25feb2020,01jan1960 10:40:00,.8908505,"20200224",10,40
25feb2020,01jan1960 10:50:00,.8885998,"20200224",10,50
25feb2020,01jan1960 11:00:00,.8911017,"20200224",11,0
25feb2020,01jan1960 11:10:00,.8936539,"20200224",11,10
25feb2020,01jan1960 11:20:00,.8941854,"20200224",11,20
25feb2020,01jan1960 11:30:00,.8947522,"20200224",11,30
25feb2020,01jan1960 11:40:00,.8927062,"20200224",11,40
25feb2020,01jan1960 11:50:00,.88972,"20200224",11,50
25feb2020,01jan1960 12:00:00,.8888103,"20200224",12,0
25feb2020,01jan1960 12:10:00,.8883296,"20200224",12,10
25feb2020,01jan1960 12:20:00,.8892694,"20200224",12,20
25feb2020,01jan1960 12:30:00,.8874022,"20200224",12,30
25feb2020,01jan1960 12:40:00,.8875733,"20200224",12,40
25feb2020,01jan1960 12:50:00,.8892205,"20200224",12,50
25feb2020,01jan1960 13:00:00,.8885941,"20200224",13,0
25feb2020,01jan1960 13:10:00,.8874819,"20200224",13,10
25feb2020,01jan1960 13:20:00,.8885415,"20200224",13,20
25feb2020,01jan1960 13:30:00,.8860482,"20200224",13,30
25feb2020,01jan1960 13:40:00,.8869113,"20200224",13,40
25feb2020,01jan1960 13:50:00,.8867775,"20200224",13,50
25feb2020,01jan1960 14:00:00,.8893386,"20200224",14,0
25feb2020,01jan1960 14:10:00,.8911743,"20200224",14,10
25feb2020,01jan1960 14:20:00,.8910657,"20200224",14,20
25feb2020,01jan1960 14:30:00,.8917743,"20200224",14,30
25feb2020,01jan1960 14:40:00,.890343,"20200224",14,40
25feb2020,01jan1960 14:50:00,.8891591,"20200224",14,50
25feb2020,01jan1960 15:00:00,.8890859,"20200224",15,0
25feb2020,01jan1960 15:10:00,.8897651,"20200224",15,10
